Site,Date,EnteroCount,FourDayRainTotal,SampleCount
Dyckman Street Beach,6/11/2012,<10,0,38
Dyckman Street Beach,7/17/2013,41,0,38
Dyckman Street Beach,7/16/2012,<10,0.3,38
Dyckman Street Beach,8/13/2012,<10,0.2,38
Dyckman Street Beach,9/10/2012,20,0.4,38
Dyckman Street Beach,10/10/2012,<10,0.5,38
Dyckman Street Beach,11/8/2012,86,1.2,38
Dyckman Street Beach,6/19/2013,75,0.2,38
Dyckman Street Beach,5/31/2013,20,0.5,38
GW Bridge mid-channel,9/26/2006,2,0.1,49
GW Bridge mid-channel,10/18/2006,29,1.1,49
GW Bridge mid-channel,11/10/2006,72,3.6,49
GW Bridge mid-channel,12/13/2006,46,0.2,49
GW Bridge mid-channel,4/18/2007,246,8.5,49
GW Bridge mid-channel,6/18/2007,11,0,49
GW Bridge mid-channel,7/14/2008,31,0.5,49
GW Bridge mid-channel,7/11/2007,1500,1,49
GW Bridge mid-channel,8/16/2007,6,0,49
GW Bridge mid-channel,9/6/2007,1,0,49
GW Bridge mid-channel,8/19/2008,<10,0,49
GW Bridge mid-channel,9/24/2008,<10,0,49
GW Bridge mid-channel,10/20/2008,<10,0,49
GW Bridge mid-channel,5/12/2009,10,0.6,49
GW Bridge mid-channel,10/10/2012,<10,0.5,49
GW Bridge mid-channel,6/6/2009,<10,1.9,49
GW Bridge mid-channel,6/22/2009,<10,0.8,49
GW Bridge mid-channel,8/20/2009,<10,0.6,49
GW Bridge mid-channel,10/16/2013,20,0,49
GW Bridge mid-channel,9/18/2013,63,0,49
GW Bridge mid-channel,5/19/2008,<10,1,49
GW Bridge mid-channel,8/14/2013,52,1,49
GW Bridge mid-channel,7/17/2013,<10,0,49
GW Bridge mid-channel,6/19/2013,<10,0.2,49
GW Bridge mid-channel,5/31/2013,20,0.5,49
GW Bridge mid-channel,11/8/2012,84,1.2,49
GW Bridge mid-channel,6/24/2008,134,0.2,49
GW Bridge mid-channel,9/10/2012,10,0.4,49
GW Bridge mid-channel,7/2/2008,16,0.6,49
GW Bridge mid-channel,5/23/2007,5,0,49
GW Bridge mid-channel,7/16/2012,<10,0.3,49
GW Bridge mid-channel,6/11/2012,<10,0,49
GW Bridge mid-channel,5/15/2012,10,0.5,49
GW Bridge mid-channel,10/21/2011,52,1.1,49
GW Bridge mid-channel,9/14/2011,30,0,49
GW Bridge mid-channel,8/16/2011,20,6.4,49
GW Bridge mid-channel,7/19/2011,<10,0.1,49
GW Bridge mid-channel,6/27/2011,<10,0,49
GW Bridge mid-channel,5/16/2011,41,1.1,49
GW Bridge mid-channel,10/12/2010,110,1.2,49
GW Bridge mid-channel,8/17/2010,<10,0.3,49
GW Bridge mid-channel,7/21/2010,<10,0.1,49
GW Bridge mid-channel,6/15/2010,10,0.3,49
GW Bridge mid-channel,5/21/2010,<10,1.1,49
GW Bridge mid-channel,10/19/2009,10,0.4,49
GW Bridge mid-channel,9/14/2009,<10,0.8,49
GW Bridge mid-channel,9/11/2010,<10,0,49
GW Bridge mid-channel,8/13/2012,<10,0.2,49
GW Bridge mid-channel,7/28/2009,<10,2,49
Harlem River- Washington Bridge,10/20/2008,10,0,47
Harlem River- Washington Bridge,10/10/2012,132,0.5,47
Harlem River- Washington Bridge,9/6/2007,27,0,47
Harlem River- Washington Bridge,8/16/2007,36,0,47
Harlem River- Washington Bridge,7/11/2007,41,0,47
Harlem River- Washington Bridge,6/18/2007,13,0,47
Harlem River- Washington Bridge,5/23/2007,8,0,47
Harlem River- Washington Bridge,4/18/2007,244,8.5,47
Harlem River- Washington Bridge,12/13/2006,36,0.2,47
Harlem River- Washington Bridge,11/10/2006,92,3.6,47
Harlem River- Washington Bridge,10/18/2006,1467,1.1,47
Harlem River- Washington Bridge,9/26/2006,11,0.1,47
Harlem River- Washington Bridge,9/18/2013,20,0,47
Harlem River- Washington Bridge,8/14/2013,1670,1,47
Harlem River- Washington Bridge,7/17/2013,<10,0,47
Harlem River- Washington Bridge,6/19/2013,74,0.2,47
Harlem River- Washington Bridge,5/31/2013,<10,0.5,47
Harlem River- Washington Bridge,5/19/2008,<10,1,47
Harlem River- Washington Bridge,9/10/2012,74,0.4,47
Harlem River- Washington Bridge,8/13/2012,<10,0.2,47
Harlem River- Washington Bridge,7/16/2012,84,0.3,47
Harlem River- Washington Bridge,6/11/2012,31,0,47
Harlem River- Washington Bridge,5/15/2012,10,0.5,47
Harlem River- Washington Bridge,10/21/2011,108,1.1,47
Harlem River- Washington Bridge,9/14/2011,10,0,47
Harlem River- Washington Bridge,8/16/2011,108,6.4,47
Harlem River- Washington Bridge,7/19/2011,10,0.1,47
Harlem River- Washington Bridge,8/20/2009,<10,0.6,47
Harlem River- Washington Bridge,6/27/2011,30,0,47
Harlem River- Washington Bridge,5/16/2011,121,1.1,47
Harlem River- Washington Bridge,10/12/2010,816,1.2,47
Harlem River- Washington Bridge,7/2/2008,43,0.6,47
Harlem River- Washington Bridge,8/17/2010,41,0.3,47
Harlem River- Washington Bridge,7/21/2010,<10,0.1,47
Harlem River- Washington Bridge,6/15/2010,10,0.3,47
Harlem River- Washington Bridge,5/21/2010,41,1.1,47
Harlem River- Washington Bridge,10/19/2009,20,0.4,47
Harlem River- Washington Bridge,9/14/2009,10,0.8,47
Harlem River- Washington Bridge,7/28/2009,63,2,47
Harlem River- Washington Bridge,6/22/2009,31,0.8,47
Harlem River- Washington Bridge,6/5/2009,86,2,47
Harlem River- Washington Bridge,5/12/2009,52,0.6,47
Harlem River- Washington Bridge,9/24/2008,10,0,47
Harlem River- Washington Bridge,8/19/2008,10,0,47
Harlem River- Washington Bridge,7/14/2008,231,0.5,47
Harlem River- Washington Bridge,10/16/2013,<10,0,47
Harlem River- Washington Bridge,9/11/2010,10,0,47
North River STP at 145th,6/11/2012,231,0,47
North River STP at 145th,10/10/2012,2098,0.5,47
North River STP at 145th,10/19/2009,52,0.4,47
North River STP at 145th,5/21/2010,10,1.1,47
North River STP at 145th,6/15/2010,20,0.3,47
North River STP at 145th,7/21/2010,10,0.1,47
North River STP at 145th,8/17/2010,10,0.3,47
North River STP at 145th,9/11/2010,<10,0,47
North River STP at 145th,10/12/2010,63,1.2,47
North River STP at 145th,5/16/2011,52,1.1,47
North River STP at 145th,8/14/2013,51,1,47
North River STP at 145th,6/27/2011,262,0,47
North River STP at 145th,7/19/2011,<10,0.1,47
North River STP at 145th,8/16/2011,201,6.4,47
North River STP at 145th,9/14/2011,31,0,47
North River STP at 145th,10/21/2011,794,1.1,47
North River STP at 145th,5/15/2012,108,0.5,47
North River STP at 145th,7/16/2012,52,0.3,47
North River STP at 145th,8/13/2012,521,0.2,47
North River STP at 145th,6/6/2009,20,1.9,47
North River STP at 145th,9/10/2012,2987,0.4,47
North River STP at 145th,11/8/2012,75,1.2,47
North River STP at 145th,5/31/2013,109,0.5,47
North River STP at 145th,6/19/2013,74,0.2,47
North River STP at 145th,7/17/2013,723,0,47
North River STP at 145th,10/20/2008,10,0,47
North River STP at 145th,8/20/2009,10,0.6,47
North River STP at 145th,7/28/2009,31,2,47
North River STP at 145th,6/22/2009,31,0.8,47
North River STP at 145th,9/14/2009,<10,0.8,47
North River STP at 145th,5/12/2009,20,0.6,47
North River STP at 145th,9/24/2008,<10,0,47
North River STP at 145th,10/18/2006,35,1.1,47
North River STP at 145th,8/19/2008,<10,0,47
North River STP at 145th,7/14/2008,147,0.5,47
North River STP at 145th,7/2/2008,15,0.6,47
North River STP at 145th,5/19/2008,<10,1,47
North River STP at 145th,9/6/2007,<10,0,47
North River STP at 145th,8/16/2007,2,0,47
North River STP at 145th,7/11/2007,105,1,47
North River STP at 145th,6/18/2007,9,0,47
North River STP at 145th,5/23/2007,5,0,47
North River STP at 145th,4/18/2007,236,8.5,47
North River STP at 145th,11/10/2006,72,3.6,47
North River STP at 145th,9/26/2006,2,0.1,47
North River STP at 145th,10/16/2013,<10,0,47
North River STP at 145th,9/18/2013,41,0,47
125th St. Pier,10/21/2011,120,1.1,66
125th St. Pier,9/24/2008,<10,0,66
125th St. Pier,6/5/2007,200,3.9,66
125th St. Pier,8/19/2008,20,0,66
125th St. Pier,7/2/2008,15,0.6,66
125th St. Pier,5/19/2008,20,1,66
125th St. Pier,8/2/2007,88,0,66
125th St. Pier,8/1/2007,79,0.4,66
125th St. Pier,9/10/2012,10,0.4,66
125th St. Pier,8/13/2012,<10,0.2,66
125th St. Pier,7/16/2012,<10,0.3,66
125th St. Pier,7/26/2007,62,2.3,66
125th St. Pier,6/11/2012,10,0,66
125th St. Pier,5/15/2012,272,0.5,66
125th St. Pier,10/20/2008,20,0,66
125th St. Pier,9/14/2011,135,0,66
125th St. Pier,8/16/2011,62,6.4,66
125th St. Pier,7/19/2011,121,0.1,66
125th St. Pier,6/4/2007,1500,3.9,66
125th St. Pier,5/16/2011,218,1.1,66
125th St. Pier,10/12/2010,110,1.2,66
125th St. Pier,9/11/2010,20,0,66
125th St. Pier,8/17/2010,<10,0.3,66
125th St. Pier,6/15/2010,86,0.3,66
125th St. Pier,7/23/2007,136,0,66
125th St. Pier,5/21/2010,<10,1.1,66
125th St. Pier,6/2/2007,18,0,66
125th St. Pier,9/14/2009,<10,0.8,66
125th St. Pier,5/12/2009,<10,0.6,66
125th St. Pier,7/28/2009,52,2,66
125th St. Pier,7/12/2007,1200,1,66
125th St. Pier,6/29/2007,139,0.7,66
125th St. Pier,6/27/2007,22,0,66
125th St. Pier,6/12/2007,1500,0,66
125th St. Pier,6/11/2007,99,0,66
125th St. Pier,6/3/2007,40,0,66
125th St. Pier,6/8/2007,46,0,66
125th St. Pier,6/7/2007,18,2.3,66
125th St. Pier,6/6/2007,72,3.9,66
125th St. Pier,6/22/2009,41,0.8,66
125th St. Pier,6/6/2009,84,1.9,66
125th St. Pier,8/20/2009,30,0.6,66
125th St. Pier,10/10/2012,<10,0.5,66
125th St. Pier,11/8/2012,395,1.2,66
125th St. Pier,5/31/2013,<10,0.5,66
125th St. Pier,6/19/2013,41,0.2,66
125th St. Pier,7/17/2013,10,0,66
125th St. Pier,8/14/2013,31,1,66
125th St. Pier,9/18/2013,41,0,66
125th St. Pier,10/16/2013,201,0,66
125th St. Pier,6/1/2007,12,0,66
125th St. Pier,10/19/2009,<10,0.4,66
125th St. Pier,5/31/2007,8,0,66
125th St. Pier,5/30/2007,21,0,66
125th St. Pier,5/29/2007,83,0,66
125th St. Pier,10/31/2006,147,2.2,66
125th St. Pier,10/12/2006,305,1.9,66
125th St. Pier,10/11/2006,269,0.4,66
125th St. Pier,10/6/2006,824,0.7,66
125th St. Pier,7/21/2010,<10,0.1,66
125th St. Pier,10/3/2006,773,0.4,66
125th St. Pier,6/27/2011,<10,0,66
125th St. Pier,7/14/2008,20,0.5,66
125th St. Pier,6/9/2007,121,0,66
125th St. Pier,10/2/2006,1433,0.5,66
125th St. Pier,6/28/2007,340,0.7,66
Harlem River- Willis Ave. Bridge,10/18/2006,263,1.1,47
Harlem River- Willis Ave. Bridge,9/11/2010,10,0,47
Harlem River- Willis Ave. Bridge,6/19/2013,<10,0.2,47
Harlem River- Willis Ave. Bridge,5/31/2013,10,0.5,47
Harlem River- Willis Ave. Bridge,10/10/2012,20,0.5,47
Harlem River- Willis Ave. Bridge,9/10/2012,10,0.4,47
Harlem River- Willis Ave. Bridge,8/13/2012,<10,0.2,47
Harlem River- Willis Ave. Bridge,7/16/2012,10,0.3,47
Harlem River- Willis Ave. Bridge,6/11/2012,<10,0,47
Harlem River- Willis Ave. Bridge,5/15/2012,<10,0.5,47
Harlem River- Willis Ave. Bridge,10/21/2011,52,1.1,47
Harlem River- Willis Ave. Bridge,9/14/2011,41,0,47
Harlem River- Willis Ave. Bridge,8/16/2011,565,6.4,47
Harlem River- Willis Ave. Bridge,9/18/2013,20,0,47
Harlem River- Willis Ave. Bridge,6/27/2011,<10,0,47
Harlem River- Willis Ave. Bridge,5/16/2011,448,1.1,47
Harlem River- Willis Ave. Bridge,10/12/2010,487,1.2,47
Harlem River- Willis Ave. Bridge,10/16/2013,10,0,47
Harlem River- Willis Ave. Bridge,8/17/2010,63,0.3,47
Harlem River- Willis Ave. Bridge,7/21/2010,<10,0.1,47
Harlem River- Willis Ave. Bridge,6/15/2010,<10,0.3,47
Harlem River- Willis Ave. Bridge,5/21/2010,10,1.1,47
Harlem River- Willis Ave. Bridge,10/19/2009,10,0.4,47
Harlem River- Willis Ave. Bridge,9/14/2009,<10,0.8,47
Harlem River- Willis Ave. Bridge,8/20/2009,20,0.6,47
Harlem River- Willis Ave. Bridge,7/28/2009,399,2,47
Harlem River- Willis Ave. Bridge,6/22/2009,85,0.8,47
Harlem River- Willis Ave. Bridge,6/5/2009,512,2,47
Harlem River- Willis Ave. Bridge,5/12/2009,20,0.6,47
Harlem River- Willis Ave. Bridge,10/20/2008,10,0,47
Harlem River- Willis Ave. Bridge,7/19/2011,30,0.1,47
Harlem River- Willis Ave. Bridge,8/14/2013,173,1,47
Harlem River- Willis Ave. Bridge,8/19/2008,<10,0,47
Harlem River- Willis Ave. Bridge,7/14/2008,5635,0.5,47
Harlem River- Willis Ave. Bridge,7/2/2008,10,0.6,47
Harlem River- Willis Ave. Bridge,6/24/2008,160,0.2,47
Harlem River- Willis Ave. Bridge,5/19/2008,10,1,47
Harlem River- Willis Ave. Bridge,9/6/2007,4,0,47
Harlem River- Willis Ave. Bridge,8/16/2007,19,0,47
Harlem River- Willis Ave. Bridge,7/11/2007,11,0,47
Harlem River- Willis Ave. Bridge,6/18/2007,16,0,47
Harlem River- Willis Ave. Bridge,5/23/2007,3,0,47
Harlem River- Willis Ave. Bridge,4/18/2007,356,8.5,47
Harlem River- Willis Ave. Bridge,11/10/2006,310,3.6,47
Harlem River- Willis Ave. Bridge,9/26/2006,25,0.1,47
Harlem River- Willis Ave. Bridge,7/17/2013,<10,0,47
Harlem River- Willis Ave. Bridge,9/24/2008,<10,0,47
79th St. mid-channel,11/8/2012,41,1.2,49
79th St. mid-channel,7/14/2008,26,0.5,49
79th St. mid-channel,7/16/2012,<10,0.3,49
79th St. mid-channel,6/11/2012,20,0,49
79th St. mid-channel,5/15/2012,86,0.5,49
79th St. mid-channel,10/21/2011,51,1.1,49
79th St. mid-channel,9/14/2011,41,0,49
79th St. mid-channel,8/16/2011,20,6.4,49
79th St. mid-channel,7/19/2011,<10,0.1,49
79th St. mid-channel,6/27/2011,10,0,49
79th St. mid-channel,5/16/2011,74,1.1,49
79th St. mid-channel,10/12/2010,161,1.2,49
79th St. mid-channel,9/11/2010,<10,0,49
79th St. mid-channel,8/17/2010,<10,0.3,49
79th St. mid-channel,9/10/2012,<10,0.4,49
79th St. mid-channel,6/15/2010,20,0.3,49
79th St. mid-channel,5/21/2010,<10,1.1,49
79th St. mid-channel,10/19/2009,31,0.4,49
79th St. mid-channel,9/14/2009,20,0.8,49
79th St. mid-channel,8/20/2009,10,0.6,49
79th St. mid-channel,7/28/2009,<10,2,49
79th St. mid-channel,7/26/2009,<10,1.8,49
79th St. mid-channel,7/25/2009,10,0.4,49
79th St. mid-channel,6/22/2009,<10,0.8,49
79th St. mid-channel,6/6/2009,20,1.9,49
79th St. mid-channel,5/12/2009,10,0.6,49
79th St. mid-channel,10/20/2008,<10,0,49
79th St. mid-channel,9/24/2008,10,0,49
79th St. mid-channel,8/19/2008,<10,0,49
79th St. mid-channel,8/13/2012,<10,0.2,49
79th St. mid-channel,7/2/2008,<10,0.6,49
79th St. mid-channel,10/10/2012,10,0.5,49
79th St. mid-channel,5/19/2008,10,1,49
79th St. mid-channel,9/6/2007,2,0,49
79th St. mid-channel,8/16/2007,6,0,49
79th St. mid-channel,7/11/2007,1032,1,49
79th St. mid-channel,6/18/2007,1,0,49
79th St. mid-channel,5/23/2007,3,0,49
79th St. mid-channel,4/18/2007,205,8.5,49
79th St. mid-channel,11/10/2006,143,3.6,49
79th St. mid-channel,10/18/2006,30,1.1,49
79th St. mid-channel,9/26/2006,<10,0.1,49
79th St. mid-channel,10/16/2013,<10,0,49
79th St. mid-channel,5/31/2013,<10,0.5,49
79th St. mid-channel,7/21/2010,<10,0.1,49
79th St. mid-channel,6/19/2013,10,0.2,49
79th St. mid-channel,7/17/2013,<10,0,49
79th St. mid-channel,8/14/2013,10,1,49
79th St. mid-channel,9/18/2013,10,0,49
Pier 96 Kayak Launch,7/2/2008,5,0.6,39
Pier 96 Kayak Launch,10/16/2013,10,0,39
Pier 96 Kayak Launch,9/18/2013,20,0,39
Pier 96 Kayak Launch,8/14/2013,10,1,39
Pier 96 Kayak Launch,7/17/2013,10,0,39
Pier 96 Kayak Launch,6/19/2013,62,0.2,39
Pier 96 Kayak Launch,5/31/2013,31,0.5,39
Pier 96 Kayak Launch,11/8/2012,109,1.2,39
Pier 96 Kayak Launch,7/14/2008,80,0.5,39
Pier 96 Kayak Launch,8/13/2012,<10,0.2,39
Pier 96 Kayak Launch,7/16/2012,<10,0.3,39
Pier 96 Kayak Launch,6/11/2012,<10,0,39
Pier 96 Kayak Launch,5/15/2012,30,0.5,39
Pier 96 Kayak Launch,10/21/2011,74,1.1,39
Pier 96 Kayak Launch,9/14/2011,97,0,39
Pier 96 Kayak Launch,5/19/2008,10,1,39
Pier 96 Kayak Launch,7/19/2011,31,0.1,39
Pier 96 Kayak Launch,6/27/2011,<10,0,39
Pier 96 Kayak Launch,5/16/2011,272,1.1,39
Pier 96 Kayak Launch,10/12/2010,331,1.2,39
Pier 96 Kayak Launch,9/11/2010,<10,0,39
Pier 96 Kayak Launch,8/17/2010,<10,0.3,39
Pier 96 Kayak Launch,7/21/2010,<10,0.1,39
Pier 96 Kayak Launch,6/15/2010,10,0.3,39
Pier 96 Kayak Launch,5/21/2010,<10,1.1,39
Pier 96 Kayak Launch,10/19/2009,10,0.4,39
Pier 96 Kayak Launch,9/14/2009,<10,0.8,39
Pier 96 Kayak Launch,8/20/2009,<10,0.6,39
Pier 96 Kayak Launch,7/28/2009,20,2,39
Pier 96 Kayak Launch,6/22/2009,41,0.8,39
Pier 96 Kayak Launch,6/6/2009,63,1.9,39
Pier 96 Kayak Launch,5/12/2009,20,0.6,39
Pier 96 Kayak Launch,10/20/2008,<10,0,39
Pier 96 Kayak Launch,10/12/2008,<10,0.6,39
Pier 96 Kayak Launch,9/24/2008,<10,0,39
Pier 96 Kayak Launch,8/19/2008,<10,0,39
Pier 96 Kayak Launch,10/10/2012,<10,0.5,39
Pier 96 Kayak Launch,8/16/2011,62,6.4,39
Pier 96 Kayak Launch,9/10/2012,10,0.4,39
East River mid-channel at Roosevelt Is.,9/24/2008,<10,0,48
East River mid-channel at Roosevelt Is.,9/26/2006,2,0.1,48
East River mid-channel at Roosevelt Is.,10/18/2006,135,1.1,48
East River mid-channel at Roosevelt Is.,11/10/2006,112,3.6,48
East River mid-channel at Roosevelt Is.,12/13/2006,30,0.2,48
East River mid-channel at Roosevelt Is.,4/18/2007,344,8.5,48
East River mid-channel at Roosevelt Is.,5/23/2007,4,0,48
East River mid-channel at Roosevelt Is.,6/18/2007,8,0,48
East River mid-channel at Roosevelt Is.,7/11/2007,1,0,48
East River mid-channel at Roosevelt Is.,8/16/2007,4,0,48
East River mid-channel at Roosevelt Is.,9/6/2007,1,0,48
East River mid-channel at Roosevelt Is.,5/19/2008,<10,1,48
East River mid-channel at Roosevelt Is.,6/24/2008,109,0.2,48
East River mid-channel at Roosevelt Is.,7/2/2008,<10,0.6,48
East River mid-channel at Roosevelt Is.,7/14/2008,187,0.5,48
East River mid-channel at Roosevelt Is.,8/19/2008,<10,0,48
East River mid-channel at Roosevelt Is.,10/16/2013,<10,0,48
East River mid-channel at Roosevelt Is.,10/20/2008,10,0,48
East River mid-channel at Roosevelt Is.,5/12/2009,10,0.6,48
East River mid-channel at Roosevelt Is.,6/5/2009,<10,2,48
East River mid-channel at Roosevelt Is.,6/22/2009,<10,0.8,48
East River mid-channel at Roosevelt Is.,7/28/2009,52,2,48
East River mid-channel at Roosevelt Is.,8/20/2009,<10,0.6,48
East River mid-channel at Roosevelt Is.,9/14/2009,<10,0.8,48
East River mid-channel at Roosevelt Is.,5/21/2010,10,1.1,48
East River mid-channel at Roosevelt Is.,6/15/2010,<10,0.3,48
East River mid-channel at Roosevelt Is.,7/21/2010,<10,0.1,48
East River mid-channel at Roosevelt Is.,8/17/2010,63,0.3,48
East River mid-channel at Roosevelt Is.,9/11/2010,<10,0,48
East River mid-channel at Roosevelt Is.,10/12/2010,275,1.2,48
East River mid-channel at Roosevelt Is.,5/16/2011,181,1.1,48
East River mid-channel at Roosevelt Is.,6/27/2011,<10,0,48
East River mid-channel at Roosevelt Is.,10/19/2009,10,0.4,48
East River mid-channel at Roosevelt Is.,8/16/2011,109,6.4,48
East River mid-channel at Roosevelt Is.,9/14/2011,10,0,48
East River mid-channel at Roosevelt Is.,10/21/2011,84,1.1,48
East River mid-channel at Roosevelt Is.,5/15/2012,10,0.5,48
East River mid-channel at Roosevelt Is.,6/11/2012,<10,0,48
East River mid-channel at Roosevelt Is.,7/16/2012,30,0.3,48
East River mid-channel at Roosevelt Is.,8/13/2012,<10,0.2,48
East River mid-channel at Roosevelt Is.,9/10/2012,10,0.4,48
East River mid-channel at Roosevelt Is.,10/10/2012,63,0.5,48
East River mid-channel at Roosevelt Is.,5/31/2013,<10,0.5,48
East River mid-channel at Roosevelt Is.,6/19/2013,41,0.2,48
East River mid-channel at Roosevelt Is.,7/17/2013,<10,0,48
East River mid-channel at Roosevelt Is.,8/14/2013,221,1,48
East River mid-channel at Roosevelt Is.,9/18/2013,<10,0,48
East River mid-channel at Roosevelt Is.,7/19/2011,<10,0.1,48
"Castle Point, NJ",6/19/2013,20,0.2,39
"Castle Point, NJ",8/16/2011,10,6.4,39
"Castle Point, NJ",8/20/2009,10,0.6,39
"Castle Point, NJ",9/18/2013,20,0,39
"Castle Point, NJ",10/16/2013,10,0,39
"Castle Point, NJ",6/24/2008,<10,0.2,39
"Castle Point, NJ",7/2/2008,10,0.6,39
"Castle Point, NJ",7/14/2008,20,0.5,39
"Castle Point, NJ",8/19/2008,10,0,39
"Castle Point, NJ",9/24/2008,<10,0,39
"Castle Point, NJ",10/20/2008,<10,0,39
"Castle Point, NJ",5/12/2009,20,0.6,39
"Castle Point, NJ",6/6/2009,121,1.9,39
"Castle Point, NJ",6/22/2009,31,0.8,39
"Castle Point, NJ",7/28/2009,20,2,39
"Castle Point, NJ",8/13/2012,<10,0.2,39
"Castle Point, NJ",9/14/2009,<10,0.8,39
"Castle Point, NJ",10/19/2009,41,0.4,39
"Castle Point, NJ",5/21/2010,<10,1.1,39
"Castle Point, NJ",6/15/2010,<10,0.3,39
"Castle Point, NJ",7/21/2010,<10,0.1,39
"Castle Point, NJ",8/17/2010,<10,0.3,39
"Castle Point, NJ",9/11/2010,10,0,39
"Castle Point, NJ",10/12/2010,231,1.2,39
"Castle Point, NJ",5/16/2011,144,1.1,39
"Castle Point, NJ",5/19/2008,41,1,39
"Castle Point, NJ",8/14/2013,51,1,39
"Castle Point, NJ",7/16/2012,<10,0.3,39
"Castle Point, NJ",5/31/2013,20,0.5,39
"Castle Point, NJ",11/8/2012,228,1.2,39
"Castle Point, NJ",10/10/2012,52,0.5,39
"Castle Point, NJ",6/27/2011,10,0,39
"Castle Point, NJ",7/19/2011,<10,0.1,39
"Castle Point, NJ",9/10/2012,20,0.4,39
"Castle Point, NJ",9/14/2011,31,0,39
"Castle Point, NJ",10/21/2011,74,1.1,39
"Castle Point, NJ",5/15/2012,20,0.5,39
"Castle Point, NJ",6/11/2012,51,0,39
"Castle Point, NJ",7/17/2013,<10,0,39
Newtown Creek- Dutch Kills,7/11/2007,34,0,57
Newtown Creek- Dutch Kills,10/29/2009,315,1.9,57
Newtown Creek- Dutch Kills,4/18/2007,352,8.5,57
Newtown Creek- Dutch Kills,5/17/2007,717,0.8,57
Newtown Creek- Dutch Kills,5/23/2007,1,0,57
Newtown Creek- Dutch Kills,12/13/2006,107,0.2,57
Newtown Creek- Dutch Kills,9/26/2006,1,0.1,57
Newtown Creek- Dutch Kills,10/18/2006,1500,1.1,57
Newtown Creek- Dutch Kills,10/16/2013,10,0,57
Newtown Creek- Dutch Kills,9/18/2013,<10,0,57
Newtown Creek- Dutch Kills,6/18/2007,<10,0,57
Newtown Creek- Dutch Kills,7/17/2013,10,0,57
Newtown Creek- Dutch Kills,6/19/2013,30,0.2,57
Newtown Creek- Dutch Kills,5/31/2013,20,0.5,57
Newtown Creek- Dutch Kills,11/8/2012,226,1.2,57
Newtown Creek- Dutch Kills,10/10/2012,2333,0.5,57
Newtown Creek- Dutch Kills,9/10/2012,20,0.4,57
Newtown Creek- Dutch Kills,8/13/2012,<10,0.2,57
Newtown Creek- Dutch Kills,7/16/2012,<10,0.3,57
Newtown Creek- Dutch Kills,6/11/2012,<10,0,57
Newtown Creek- Dutch Kills,5/15/2012,20,0.5,57
Newtown Creek- Dutch Kills,10/21/2011,2682,1.1,57
Newtown Creek- Dutch Kills,9/14/2011,<10,0,57
Newtown Creek- Dutch Kills,8/16/2011,2282,6.4,57
Newtown Creek- Dutch Kills,8/16/2007,21,0,57
Newtown Creek- Dutch Kills,6/27/2011,<10,0,57
Newtown Creek- Dutch Kills,5/16/2011,323,1.1,57
Newtown Creek- Dutch Kills,10/12/2010,>24196,1.2,57
Newtown Creek- Dutch Kills,9/11/2010,10,0,57
Newtown Creek- Dutch Kills,8/17/2010,3448,0.3,57
Newtown Creek- Dutch Kills,7/21/2010,<10,0.1,57
Newtown Creek- Dutch Kills,6/15/2010,<10,0.3,57
Newtown Creek- Dutch Kills,6/3/2010,<10,0,57
Newtown Creek- Dutch Kills,5/21/2010,<10,1.1,57
Newtown Creek- Dutch Kills,8/14/2013,560,1,57
Newtown Creek- Dutch Kills,10/19/2009,933,0.4,57
Newtown Creek- Dutch Kills,10/9/2009,10,0.2,57
Newtown Creek- Dutch Kills,9/14/2009,10,0.8,57
Newtown Creek- Dutch Kills,8/20/2009,<10,0.6,57
Newtown Creek- Dutch Kills,7/28/2009,63,2,57
Newtown Creek- Dutch Kills,7/15/2009,<10,0,57
Newtown Creek- Dutch Kills,6/22/2009,193,0.8,57
Newtown Creek- Dutch Kills,6/18/2009,107,2.8,57
Newtown Creek- Dutch Kills,6/5/2009,>24196,2,57
Newtown Creek- Dutch Kills,5/12/2009,<10,0.6,57
Newtown Creek- Dutch Kills,10/20/2008,10,0,57
Newtown Creek- Dutch Kills,9/26/2008,1892,2.4,57
Newtown Creek- Dutch Kills,9/24/2008,<10,0,57
Newtown Creek- Dutch Kills,8/19/2008,<10,0,57
Newtown Creek- Dutch Kills,7/23/2008,1110,1,57
Newtown Creek- Dutch Kills,7/14/2008,<10,0.5,57
Newtown Creek- Dutch Kills,7/2/2008,81,0.6,57
Newtown Creek- Dutch Kills,6/24/2008,500,0.2,57
Newtown Creek- Dutch Kills,5/19/2008,41,1,57
Newtown Creek- Dutch Kills,9/6/2007,5,0,57
Newtown Creek- Dutch Kills,7/19/2011,10,0.1,57
Newtown Creek- Dutch Kills,11/10/2006,141,3.6,57
East River mid-channel at 23rd St.,8/16/2007,4,0,50
East River mid-channel at 23rd St.,9/14/2009,<10,0.8,50
East River mid-channel at 23rd St.,8/20/2009,<10,0.6,50
East River mid-channel at 23rd St.,7/28/2009,10,2,50
East River mid-channel at 23rd St.,6/22/2009,52,0.7,50
East River mid-channel at 23rd St.,6/5/2009,31,2,50
East River mid-channel at 23rd St.,5/12/2009,10,0.6,50
East River mid-channel at 23rd St.,10/20/2008,10,0,50
East River mid-channel at 23rd St.,9/24/2008,<10,0,50
East River mid-channel at 23rd St.,8/19/2008,<10,0,50
East River mid-channel at 23rd St.,7/23/2008,140,1,50
