DATE,Seasonality,Metro,Tier,HPI
11/1/09,NSA,Denver,Low,125.04
12/1/09,NSA,Denver,Low,123.24
1/1/10,NSA,Denver,Low,118.65
2/1/10,NSA,Denver,Low,115.3
3/1/10,NSA,Denver,Low,119.01
4/1/10,NSA,Denver,Low,121.99
5/1/10,NSA,Denver,Low,123.05
6/1/10,NSA,Denver,Low,123.49
7/1/10,NSA,Denver,Low,122.42
8/1/10,NSA,Denver,Low,121.28
9/1/10,NSA,Denver,Low,120.15
10/1/10,NSA,Denver,Low,118.66
11/1/10,NSA,Denver,Low,116.04
12/1/10,NSA,Denver,Low,113.44
1/1/11,NSA,Denver,Low,112.03
2/1/11,NSA,Denver,Low,110.46
3/1/11,NSA,Denver,Low,109.17
4/1/11,NSA,Denver,Low,110.38
5/1/11,NSA,Denver,Low,113.29
6/1/11,NSA,Denver,Low,114.18
7/1/11,NSA,Denver,Low,114.69
8/1/11,NSA,Denver,Low,114.67
9/1/11,NSA,Denver,Low,114.41
10/1/11,NSA,Denver,Low,115.24
11/1/11,NSA,Denver,Low,114.65
12/1/11,NSA,Denver,Low,114.02
1/1/12,NSA,Denver,Low,111.65
2/1/12,NSA,Denver,Low,110.32
3/1/12,NSA,Denver,Low,113.92
4/1/12,NSA,Denver,Low,117.26
5/1/12,NSA,Denver,Low,120.94
6/1/12,NSA,Denver,Low,124.21
7/1/12,NSA,Denver,Low,126.79
8/1/12,NSA,Denver,Low,128.48
9/1/12,NSA,Denver,Low,128.9
10/1/12,NSA,Denver,Low,129.33
11/1/12,NSA,Denver,Low,130.02
12/1/12,NSA,Denver,Low,129.95
1/1/13,NSA,Denver,Low,130
2/1/13,NSA,Denver,Low,129.68
3/1/13,NSA,Denver,Low,131.81
4/1/13,NSA,Denver,Low,134.44
5/1/13,NSA,Denver,Low,138.31
6/1/13,NSA,Denver,Low,141.42
7/1/13,NSA,Denver,Low,144.09
8/1/13,NSA,Denver,Low,145.02
9/1/13,NSA,Denver,Low,145.2
10/1/13,NSA,Denver,Low,144.73
11/1/13,NSA,Denver,Low,144.64
12/1/13,NSA,Denver,Low,144.24
1/1/14,NSA,Denver,Low,144.18
2/1/14,NSA,Denver,Low,144.82
3/1/14,NSA,Denver,Low,148.14
4/1/14,NSA,Denver,Low,150.77
5/1/14,NSA,Denver,Low,153.99
6/1/14,NSA,Denver,Low,155.22
7/1/14,NSA,Denver,Low,158.1
8/1/14,NSA,Denver,Low,159.31
9/1/14,NSA,Denver,Low,160.78
10/1/14,NSA,Denver,Low,161.27
11/1/14,NSA,Denver,Low,162.17
12/1/14,NSA,Denver,Low,163.83
1/1/15,NSA,Denver,Low,166.48
2/1/15,NSA,Denver,Low,169.4
3/1/15,NSA,Denver,Low,172.06
4/1/15,NSA,Denver,Low,174.99
5/1/15,NSA,Denver,Low,177.55
6/1/15,NSA,Denver,Low,181.79
7/1/15,NSA,Denver,Low,184.63
8/1/15,NSA,Denver,Low,186.83
9/1/15,NSA,Denver,Low,186.97
10/1/15,NSA,Denver,Low,187.44
11/1/15,NSA,Denver,Low,188.38
1/1/93,SA,Denver,Low,44.51
2/1/93,SA,Denver,Low,44.46
3/1/93,SA,Denver,Low,44.62
4/1/93,SA,Denver,Low,44.89
5/1/93,SA,Denver,Low,45.75
6/1/93,SA,Denver,Low,46.13
7/1/93,SA,Denver,Low,46.83
8/1/93,SA,Denver,Low,47.39
9/1/93,SA,Denver,Low,48.09
10/1/93,SA,Denver,Low,49.06
11/1/93,SA,Denver,Low,49.81
12/1/93,SA,Denver,Low,50.59
1/1/94,SA,Denver,Low,51.08
2/1/94,SA,Denver,Low,51.54
3/1/94,SA,Denver,Low,52.02
4/1/94,SA,Denver,Low,52.4
5/1/94,SA,Denver,Low,52.69
6/1/94,SA,Denver,Low,53.12
7/1/94,SA,Denver,Low,53.34
8/1/94,SA,Denver,Low,53.68
9/1/94,SA,Denver,Low,54.05
10/1/94,SA,Denver,Low,54.46
11/1/94,SA,Denver,Low,55
12/1/94,SA,Denver,Low,55.35
1/1/95,SA,Denver,Low,56.15
2/1/95,SA,Denver,Low,56.8
3/1/95,SA,Denver,Low,57.45
4/1/95,SA,Denver,Low,58.2
5/1/95,SA,Denver,Low,58.89
6/1/95,SA,Denver,Low,59.61
7/1/95,SA,Denver,Low,60.34
8/1/95,SA,Denver,Low,61.07
9/1/95,SA,Denver,Low,61.7
10/1/95,SA,Denver,Low,62.09
11/1/95,SA,Denver,Low,62.47
12/1/95,SA,Denver,Low,63.14
1/1/96,SA,Denver,Low,63.34
2/1/96,SA,Denver,Low,63.9
3/1/96,SA,Denver,Low,64.43
4/1/96,SA,Denver,Low,65.33
5/1/96,SA,Denver,Low,65.85
6/1/96,SA,Denver,Low,66.02
7/1/96,SA,Denver,Low,66.33
8/1/96,SA,Denver,Low,66.78
9/1/96,SA,Denver,Low,67.21
10/1/96,SA,Denver,Low,67.82
11/1/96,SA,Denver,Low,68.26
12/1/96,SA,Denver,Low,68.85
1/1/97,SA,Denver,Low,69.46
2/1/97,SA,Denver,Low,70.29
3/1/97,SA,Denver,Low,70.57
4/1/97,SA,Denver,Low,70.97
5/1/97,SA,Denver,Low,71.24
6/1/97,SA,Denver,Low,71.96
7/1/97,SA,Denver,Low,72.63
8/1/97,SA,Denver,Low,73.6
9/1/97,SA,Denver,Low,73.98
10/1/97,SA,Denver,Low,74.6
11/1/97,SA,Denver,Low,75.44
12/1/97,SA,Denver,Low,76.25
1/1/98,SA,Denver,Low,77.09
2/1/98,SA,Denver,Low,77.45
3/1/98,SA,Denver,Low,77.58
4/1/98,SA,Denver,Low,78.16
5/1/98,SA,Denver,Low,79.05
6/1/98,SA,Denver,Low,79.91
7/1/98,SA,Denver,Low,80.7
8/1/98,SA,Denver,Low,81.65
9/1/98,SA,Denver,Low,82.44
10/1/98,SA,Denver,Low,83.31
11/1/98,SA,Denver,Low,83.74
12/1/98,SA,Denver,Low,83.78
1/1/99,SA,Denver,Low,85.04
2/1/99,SA,Denver,Low,86.25
3/1/99,SA,Denver,Low,88.23
4/1/99,SA,Denver,Low,88.8
5/1/99,SA,Denver,Low,89.71
6/1/99,SA,Denver,Low,90.75
7/1/99,SA,Denver,Low,92.17
8/1/99,SA,Denver,Low,93.55
9/1/99,SA,Denver,Low,95.37
10/1/99,SA,Denver,Low,96.51
11/1/99,SA,Denver,Low,97.9
12/1/99,SA,Denver,Low,99.38
1/1/00,SA,Denver,Low,100.67
2/1/00,SA,Denver,Low,101.74
3/1/00,SA,Denver,Low,103.39
4/1/00,SA,Denver,Low,104.24
5/1/00,SA,Denver,Low,106.37
6/1/00,SA,Denver,Low,108.48
7/1/00,SA,Denver,Low,110.13
8/1/00,SA,Denver,Low,111.1
9/1/00,SA,Denver,Low,112.14
10/1/00,SA,Denver,Low,113.67
11/1/00,SA,Denver,Low,115.15
12/1/00,SA,Denver,Low,116.82
1/1/01,SA,Denver,Low,117.74
2/1/01,SA,Denver,Low,118.78
3/1/01,SA,Denver,Low,119.03
4/1/01,SA,Denver,Low,120.38
5/1/01,SA,Denver,Low,121.61
6/1/01,SA,Denver,Low,122.18
7/1/01,SA,Denver,Low,122.51
8/1/01,SA,Denver,Low,123.21
9/1/01,SA,Denver,Low,124.18
10/1/01,SA,Denver,Low,125.04
11/1/01,SA,Denver,Low,125.41
12/1/01,SA,Denver,Low,125.46
1/1/02,SA,Denver,Low,126.06
2/1/02,SA,Denver,Low,127.08
3/1/02,SA,Denver,Low,128.33
4/1/02,SA,Denver,Low,129.38
5/1/02,SA,Denver,Low,129.79
6/1/02,SA,Denver,Low,130.16
7/1/02,SA,Denver,Low,130.5
8/1/02,SA,Denver,Low,131.18
9/1/02,SA,Denver,Low,131.59
10/1/02,SA,Denver,Low,132.11
11/1/02,SA,Denver,Low,132.93
12/1/02,SA,Denver,Low,133.26
1/1/03,SA,Denver,Low,133.68
2/1/03,SA,Denver,Low,134.14
3/1/03,SA,Denver,Low,134.26
4/1/03,SA,Denver,Low,133.23
5/1/03,SA,Denver,Low,132.89
6/1/03,SA,Denver,Low,132.06
7/1/03,SA,Denver,Low,132.27
8/1/03,SA,Denver,Low,132.14
9/1/03,SA,Denver,Low,132.48
10/1/03,SA,Denver,Low,132.63
11/1/03,SA,Denver,Low,133.03
12/1/03,SA,Denver,Low,133.6
1/1/04,SA,Denver,Low,134.81
2/1/04,SA,Denver,Low,135.97
3/1/04,SA,Denver,Low,135.46
4/1/04,SA,Denver,Low,135
5/1/04,SA,Denver,Low,134.84
6/1/04,SA,Denver,Low,135.45
7/1/04,SA,Denver,Low,135.41
8/1/04,SA,Denver,Low,135.47
9/1/04,SA,Denver,Low,135.24
10/1/04,SA,Denver,Low,135.49
11/1/04,SA,Denver,Low,135.55
12/1/04,SA,Denver,Low,136.63
1/1/05,SA,Denver,Low,137.16
2/1/05,SA,Denver,Low,138.28
3/1/05,SA,Denver,Low,138.28
4/1/05,SA,Denver,Low,138.88
5/1/05,SA,Denver,Low,138.19
6/1/05,SA,Denver,Low,137.12
7/1/05,SA,Denver,Low,136.32
8/1/05,SA,Denver,Low,136.53
9/1/05,SA,Denver,Low,136.7
10/1/05,SA,Denver,Low,137.61
11/1/05,SA,Denver,Low,137.28
12/1/05,SA,Denver,Low,137.47
1/1/06,SA,Denver,Low,137.2
2/1/06,SA,Denver,Low,138.67
3/1/06,SA,Denver,Low,138.21
4/1/06,SA,Denver,Low,137.43
5/1/06,SA,Denver,Low,136.69
6/1/06,SA,Denver,Low,136.37
7/1/06,SA,Denver,Low,135.73
8/1/06,SA,Denver,Low,134.92
9/1/06,SA,Denver,Low,133.6
10/1/06,SA,Denver,Low,132.57
11/1/06,SA,Denver,Low,131.64
12/1/06,SA,Denver,Low,131.56
1/1/07,SA,Denver,Low,131.74
2/1/07,SA,Denver,Low,130.82
3/1/07,SA,Denver,Low,130.22
4/1/07,SA,Denver,Low,128.65
5/1/07,SA,Denver,Low,129.22
6/1/07,SA,Denver,Low,128.48
7/1/07,SA,Denver,Low,128.44
8/1/07,SA,Denver,Low,126.88
9/1/07,SA,Denver,Low,125.63
10/1/07,SA,Denver,Low,122.61
11/1/07,SA,Denver,Low,121.92
12/1/07,SA,Denver,Low,120.36
1/1/08,SA,Denver,Low,119.52
2/1/08,SA,Denver,Low,117.93
3/1/08,SA,Denver,Low,116.7
4/1/08,SA,Denver,Low,116.58
5/1/08,SA,Denver,Low,116.48
6/1/08,SA,Denver,Low,116.61
7/1/08,SA,Denver,Low,117.01
8/1/08,SA,Denver,Low,116.84
9/1/08,SA,Denver,Low,116.95
10/1/08,SA,Denver,Low,115.75
11/1/08,SA,Denver,Low,115.76
12/1/08,SA,Denver,Low,114.96
1/1/09,SA,Denver,Low,113.92
2/1/09,SA,Denver,Low,112.47
3/1/09,SA,Denver,Low,112.81
4/1/09,SA,Denver,Low,114.56
5/1/09,SA,Denver,Low,114.62
6/1/09,SA,Denver,Low,116.69
7/1/09,SA,Denver,Low,117.38
8/1/09,SA,Denver,Low,119.54
9/1/09,SA,Denver,Low,120.02
10/1/09,SA,Denver,Low,123.47
11/1/09,SA,Denver,Low,123.87
12/1/09,SA,Denver,Low,123.87
1/1/10,SA,Denver,Low,121.31
2/1/10,SA,Denver,Low,119.64
3/1/10,SA,Denver,Low,122.93
4/1/10,SA,Denver,Low,123.42
5/1/10,SA,Denver,Low,122.92
6/1/10,SA,Denver,Low,121.6
7/1/10,SA,Denver,Low,119.81
8/1/10,SA,Denver,Low,118.32
9/1/10,SA,Denver,Low,117.84
10/1/10,SA,Denver,Low,116.87
11/1/10,SA,Denver,Low,115.12
12/1/10,SA,Denver,Low,114.16
1/1/11,SA,Denver,Low,114.73
2/1/11,SA,Denver,Low,114.56
3/1/11,SA,Denver,Low,112.52
4/1/11,SA,Denver,Low,111.6
5/1/11,SA,Denver,Low,112.93
6/1/11,SA,Denver,Low,112.35
7/1/11,SA,Denver,Low,112.16
8/1/11,SA,Denver,Low,111.97
9/1/11,SA,Denver,Low,112.35
10/1/11,SA,Denver,Low,113.66
11/1/11,SA,Denver,Low,114.06
12/1/11,SA,Denver,Low,114.95
1/1/12,SA,Denver,Low,114.3
2/1/12,SA,Denver,Low,114.2
3/1/12,SA,Denver,Low,116.98
4/1/12,SA,Denver,Low,118.49
5/1/12,SA,Denver,Low,120.38
6/1/12,SA,Denver,Low,122.22
7/1/12,SA,Denver,Low,123.94
8/1/12,SA,Denver,Low,125.57
9/1/12,SA,Denver,Low,126.75
10/1/12,SA,Denver,Low,127.85
11/1/12,SA,Denver,Low,129.68
12/1/12,SA,Denver,Low,131.16
1/1/13,SA,Denver,Low,132.98
2/1/13,SA,Denver,Low,133.99
3/1/13,SA,Denver,Low,134.84
4/1/13,SA,Denver,Low,135.74
5/1/13,SA,Denver,Low,137.56
6/1/13,SA,Denver,Low,139.24
7/1/13,SA,Denver,Low,140.83
8/1/13,SA,Denver,Low,141.85
9/1/13,SA,Denver,Low,142.87
10/1/13,SA,Denver,Low,143.45
11/1/13,SA,Denver,Low,144.56
12/1/13,SA,Denver,Low,145.7
1/1/14,SA,Denver,Low,147.28
2/1/14,SA,Denver,Low,149.42
3/1/14,SA,Denver,Low,151.11
4/1/14,SA,Denver,Low,152.09
5/1/14,SA,Denver,Low,153.18
6/1/14,SA,Denver,Low,152.89
7/1/14,SA,Denver,Low,154.53
8/1/14,SA,Denver,Low,155.85
9/1/14,SA,Denver,Low,158.31
10/1/14,SA,Denver,Low,160.12
11/1/14,SA,Denver,Low,162.23
12/1/14,SA,Denver,Low,165.51
1/1/15,SA,Denver,Low,169.96
2/1/15,SA,Denver,Low,174.66
3/1/15,SA,Denver,Low,175.27
4/1/15,SA,Denver,Low,176.44
5/1/15,SA,Denver,Low,176.6
6/1/15,SA,Denver,Low,179.12
7/1/15,SA,Denver,Low,180.49
8/1/15,SA,Denver,Low,182.81
9/1/15,SA,Denver,Low,184.1
10/1/15,SA,Denver,Low,186.23
11/1/15,SA,Denver,Low,188.53
1/1/93,NSA,Las Vegas,High,84.2
2/1/93,NSA,Las Vegas,High,84.95
3/1/93,NSA,Las Vegas,High,85.58
4/1/93,NSA,Las Vegas,High,85.13
5/1/93,NSA,Las Vegas,High,84.04
6/1/93,NSA,Las Vegas,High,83.55
7/1/93,NSA,Las Vegas,High,83.83
8/1/93,NSA,Las Vegas,High,84.51
9/1/93,NSA,Las Vegas,High,85.22
10/1/93,NSA,Las Vegas,High,85.24
11/1/93,NSA,Las Vegas,High,85.43
12/1/93,NSA,Las Vegas,High,85.49
1/1/94,NSA,Las Vegas,High,85.84
2/1/94,NSA,Las Vegas,High,85.7
3/1/94,NSA,Las Vegas,High,85.42
4/1/94,NSA,Las Vegas,High,85.59
5/1/94,NSA,Las Vegas,High,87.06
6/1/94,NSA,Las Vegas,High,87.63
7/1/94,NSA,Las Vegas,High,88.29
8/1/94,NSA,Las Vegas,High,87.87
9/1/94,NSA,Las Vegas,High,88.36
10/1/94,NSA,Las Vegas,High,88.74
11/1/94,NSA,Las Vegas,High,89.33
12/1/94,NSA,Las Vegas,High,89.82
1/1/95,NSA,Las Vegas,High,89.26
2/1/95,NSA,Las Vegas,High,89.26
3/1/95,NSA,Las Vegas,High,89.45
4/1/95,NSA,Las Vegas,High,90.02
5/1/95,NSA,Las Vegas,High,89.76
6/1/95,NSA,Las Vegas,High,89.12
7/1/95,NSA,Las Vegas,High,89.16
8/1/95,NSA,Las Vegas,High,89.64
9/1/95,NSA,Las Vegas,High,90.09
10/1/95,NSA,Las Vegas,High,90.36
11/1/95,NSA,Las Vegas,High,90.38
12/1/95,NSA,Las Vegas,High,90.13
1/1/96,NSA,Las Vegas,High,89.97
2/1/96,NSA,Las Vegas,High,90.06
3/1/96,NSA,Las Vegas,High,90.32
4/1/96,NSA,Las Vegas,High,90.74
5/1/96,NSA,Las Vegas,High,90.87
6/1/96,NSA,Las Vegas,High,91.22
7/1/96,NSA,Las Vegas,High,91.41
8/1/96,NSA,Las Vegas,High,91.21
9/1/96,NSA,Las Vegas,High,90.81
10/1/96,NSA,Las Vegas,High,90.36
11/1/96,NSA,Las Vegas,High,89.84
12/1/96,NSA,Las Vegas,High,90.3
1/1/97,NSA,Las Vegas,High,90.86
2/1/97,NSA,Las Vegas,High,91.95
3/1/97,NSA,Las Vegas,High,92.82
4/1/97,NSA,Las Vegas,High,92.63
5/1/97,NSA,Las Vegas,High,92.5
6/1/97,NSA,Las Vegas,High,92.33
7/1/97,NSA,Las Vegas,High,92.82
8/1/97,NSA,Las Vegas,High,93.41
9/1/97,NSA,Las Vegas,High,93.73
10/1/97,NSA,Las Vegas,High,94.04
11/1/97,NSA,Las Vegas,High,94.12
12/1/97,NSA,Las Vegas,High,93.96
1/1/98,NSA,Las Vegas,High,93.7
2/1/98,NSA,Las Vegas,High,93.97
3/1/98,NSA,Las Vegas,High,95.78
4/1/98,NSA,Las Vegas,High,96.01
5/1/98,NSA,Las Vegas,High,95.68
6/1/98,NSA,Las Vegas,High,94.97
7/1/98,NSA,Las Vegas,High,95.2
8/1/98,NSA,Las Vegas,High,95.46
9/1/98,NSA,Las Vegas,High,96.08
10/1/98,NSA,Las Vegas,High,95.93
11/1/98,NSA,Las Vegas,High,96.23
12/1/98,NSA,Las Vegas,High,96.05
1/1/99,NSA,Las Vegas,High,96.71
2/1/99,NSA,Las Vegas,High,97.16
3/1/99,NSA,Las Vegas,High,96.57
4/1/99,NSA,Las Vegas,High,96.34
5/1/99,NSA,Las Vegas,High,97.2
6/1/99,NSA,Las Vegas,High,98.72
7/1/99,NSA,Las Vegas,High,99.55
8/1/99,NSA,Las Vegas,High,99.07
9/1/99,NSA,Las Vegas,High,99.07
10/1/99,NSA,Las Vegas,High,99.5
11/1/99,NSA,Las Vegas,High,100.06
12/1/99,NSA,Las Vegas,High,99.91
1/1/00,NSA,Las Vegas,High,100
2/1/00,NSA,Las Vegas,High,100.27
3/1/00,NSA,Las Vegas,High,100.65
4/1/00,NSA,Las Vegas,High,100.8
5/1/00,NSA,Las Vegas,High,101.67
6/1/00,NSA,Las Vegas,High,102.05
7/1/00,NSA,Las Vegas,High,102.7
8/1/00,NSA,Las Vegas,High,103.24
9/1/00,NSA,Las Vegas,High,104.11
10/1/00,NSA,Las Vegas,High,105.11
11/1/00,NSA,Las Vegas,High,104.97
12/1/00,NSA,Las Vegas,High,105.08
1/1/01,NSA,Las Vegas,High,104.31
2/1/01,NSA,Las Vegas,High,104.42
3/1/01,NSA,Las Vegas,High,105.24
4/1/01,NSA,Las Vegas,High,106.69
5/1/01,NSA,Las Vegas,High,108.24
6/1/01,NSA,Las Vegas,High,109.55
7/1/01,NSA,Las Vegas,High,111.29
8/1/01,NSA,Las Vegas,High,111.84
9/1/01,NSA,Las Vegas,High,112.93
10/1/01,NSA,Las Vegas,High,112.36
11/1/01,NSA,Las Vegas,High,113.29
12/1/01,NSA,Las Vegas,High,112.74
1/1/02,NSA,Las Vegas,High,113.25
2/1/02,NSA,Las Vegas,High,113.36
3/1/02,NSA,Las Vegas,High,113.93
4/1/02,NSA,Las Vegas,High,114.01
5/1/02,NSA,Las Vegas,High,114.97
6/1/02,NSA,Las Vegas,High,116.34
7/1/02,NSA,Las Vegas,High,117.56
8/1/02,NSA,Las Vegas,High,118
9/1/02,NSA,Las Vegas,High,118.48
10/1/02,NSA,Las Vegas,High,119.36
11/1/02,NSA,Las Vegas,High,120.67
12/1/02,NSA,Las Vegas,High,121.65
1/1/03,NSA,Las Vegas,High,122.07
2/1/03,NSA,Las Vegas,High,122.56
3/1/03,NSA,Las Vegas,High,122.61
4/1/03,NSA,Las Vegas,High,124.38
5/1/03,NSA,Las Vegas,High,125.7
6/1/03,NSA,Las Vegas,High,127.87
7/1/03,NSA,Las Vegas,High,129.98
8/1/03,NSA,Las Vegas,High,132.76
9/1/03,NSA,Las Vegas,High,135.15
10/1/03,NSA,Las Vegas,High,138.07
11/1/03,NSA,Las Vegas,High,140.89
12/1/03,NSA,Las Vegas,High,144.77
1/1/04,NSA,Las Vegas,High,148.05
2/1/04,NSA,Las Vegas,High,151.63
3/1/04,NSA,Las Vegas,High,159.43
4/1/04,NSA,Las Vegas,High,167.99
5/1/04,NSA,Las Vegas,High,176.97
6/1/04,NSA,Las Vegas,High,187.02
7/1/04,NSA,Las Vegas,High,196.07
8/1/04,NSA,Las Vegas,High,202.34
9/1/04,NSA,Las Vegas,High,206.45
10/1/04,NSA,Las Vegas,High,207.54
11/1/04,NSA,Las Vegas,High,208.45
12/1/04,NSA,Las Vegas,High,208.37
1/1/05,NSA,Las Vegas,High,208.22
2/1/05,NSA,Las Vegas,High,209.51
3/1/05,NSA,Las Vegas,High,210.53
4/1/05,NSA,Las Vegas,High,213.12
5/1/05,NSA,Las Vegas,High,215.27
6/1/05,NSA,Las Vegas,High,216.96
7/1/05,NSA,Las Vegas,High,218.32
8/1/05,NSA,Las Vegas,High,221.05
9/1/05,NSA,Las Vegas,High,222.84
10/1/05,NSA,Las Vegas,High,223.92
11/1/05,NSA,Las Vegas,High,224.66
12/1/05,NSA,Las Vegas,High,224.55
1/1/06,NSA,Las Vegas,High,225.46
2/1/06,NSA,Las Vegas,High,226.64
3/1/06,NSA,Las Vegas,High,227.85
4/1/06,NSA,Las Vegas,High,229.38
5/1/06,NSA,Las Vegas,High,229.69
6/1/06,NSA,Las Vegas,High,228.1
7/1/06,NSA,Las Vegas,High,228.83
8/1/06,NSA,Las Vegas,High,229.05
9/1/06,NSA,Las Vegas,High,230.5
10/1/06,NSA,Las Vegas,High,229.14
11/1/06,NSA,Las Vegas,High,228.83
12/1/06,NSA,Las Vegas,High,227.09
1/1/07,NSA,Las Vegas,High,226.79
2/1/07,NSA,Las Vegas,High,226.66
3/1/07,NSA,Las Vegas,High,226.14
4/1/07,NSA,Las Vegas,High,224.11
5/1/07,NSA,Las Vegas,High,221.66
6/1/07,NSA,Las Vegas,High,218.71
7/1/07,NSA,Las Vegas,High,216.46
8/1/07,NSA,Las Vegas,High,214.09
9/1/07,NSA,Las Vegas,High,210.05
10/1/07,NSA,Las Vegas,High,203.85
11/1/07,NSA,Las Vegas,High,195.81
12/1/07,NSA,Las Vegas,High,190.97
1/1/08,NSA,Las Vegas,High,181.29
2/1/08,NSA,Las Vegas,High,171.96
3/1/08,NSA,Las Vegas,High,164.79
4/1/08,NSA,Las Vegas,High,162.01
5/1/08,NSA,Las Vegas,High,158.08
6/1/08,NSA,Las Vegas,High,157.21
7/1/08,NSA,Las Vegas,High,153.55
8/1/08,NSA,Las Vegas,High,150.7
9/1/08,NSA,Las Vegas,High,147.85
10/1/08,NSA,Las Vegas,High,144.29
11/1/08,NSA,Las Vegas,High,139.69
12/1/08,NSA,Las Vegas,High,133.66
1/1/09,NSA,Las Vegas,High,128.84
2/1/09,NSA,Las Vegas,High,124.83
3/1/09,NSA,Las Vegas,High,121.75
4/1/09,NSA,Las Vegas,High,119.46
5/1/09,NSA,Las Vegas,High,116.89
6/1/09,NSA,Las Vegas,High,115.34
7/1/09,NSA,Las Vegas,High,113.88
8/1/09,NSA,Las Vegas,High,114.49
9/1/09,NSA,Las Vegas,High,113.16
10/1/09,NSA,Las Vegas,High,112.58
11/1/09,NSA,Las Vegas,High,111.73
12/1/09,NSA,Las Vegas,High,112.06
1/1/10,NSA,Las Vegas,High,112.14
2/1/10,NSA,Las Vegas,High,111.27
3/1/10,NSA,Las Vegas,High,110.26
4/1/10,NSA,Las Vegas,High,109.88
5/1/10,NSA,Las Vegas,High,109.52
6/1/10,NSA,Las Vegas,High,109.1
7/1/10,NSA,Las Vegas,High,108.76
8/1/10,NSA,Las Vegas,High,109.5
9/1/10,NSA,Las Vegas,High,109.11
10/1/10,NSA,Las Vegas,High,108.75
11/1/10,NSA,Las Vegas,High,107.56
12/1/10,NSA,Las Vegas,High,106.63
1/1/11,NSA,Las Vegas,High,106.76
2/1/11,NSA,Las Vegas,High,104.91
3/1/11,NSA,Las Vegas,High,104.6
4/1/11,NSA,Las Vegas,High,103.79
5/1/11,NSA,Las Vegas,High,103.43
6/1/11,NSA,Las Vegas,High,103.81
7/1/11,NSA,Las Vegas,High,103.77
8/1/11,NSA,Las Vegas,High,103.88
9/1/11,NSA,Las Vegas,High,101.75
10/1/11,NSA,Las Vegas,High,100.29
11/1/11,NSA,Las Vegas,High,98.91
12/1/11,NSA,Las Vegas,High,97.34
1/1/12,NSA,Las Vegas,High,96.87
2/1/12,NSA,Las Vegas,High,96.94
3/1/12,NSA,Las Vegas,High,97.65
4/1/12,NSA,Las Vegas,High,98.34
5/1/12,NSA,Las Vegas,High,99.89
6/1/12,NSA,Las Vegas,High,101.3
7/1/12,NSA,Las Vegas,High,102.41
8/1/12,NSA,Las Vegas,High,103.24
9/1/12,NSA,Las Vegas,High,103.37
10/1/12,NSA,Las Vegas,High,104.65
11/1/12,NSA,Las Vegas,High,104.79
12/1/12,NSA,Las Vegas,High,107.05
1/1/13,NSA,Las Vegas,High,108.22
2/1/13,NSA,Las Vegas,High,108.77
3/1/13,NSA,Las Vegas,High,111.65
4/1/13,NSA,Las Vegas,High,114.27
5/1/13,NSA,Las Vegas,High,117.78
6/1/13,NSA,Las Vegas,High,120.77
7/1/13,NSA,Las Vegas,High,123.98
8/1/13,NSA,Las Vegas,High,126.98
9/1/13,NSA,Las Vegas,High,128.08
10/1/13,NSA,Las Vegas,High,128.36
11/1/13,NSA,Las Vegas,High,129.72
12/1/13,NSA,Las Vegas,High,130.93
1/1/14,NSA,Las Vegas,High,133.3
2/1/14,NSA,Las Vegas,High,133.13
3/1/14,NSA,Las Vegas,High,134.21
4/1/14,NSA,Las Vegas,High,134.55
5/1/14,NSA,Las Vegas,High,135.97
6/1/14,NSA,Las Vegas,High,138.33
7/1/14,NSA,Las Vegas,High,139.16
8/1/14,NSA,Las Vegas,High,140.04
9/1/14,NSA,Las Vegas,High,140.04
10/1/14,NSA,Las Vegas,High,139.65
11/1/14,NSA,Las Vegas,High,139.65
12/1/14,NSA,Las Vegas,High,139.43
1/1/15,NSA,Las Vegas,High,139.69
2/1/15,NSA,Las Vegas,High,139.19
3/1/15,NSA,Las Vegas,High,140.5
4/1/15,NSA,Las Vegas,High,141.52
5/1/15,NSA,Las Vegas,High,144
6/1/15,NSA,Las Vegas,High,144.87
7/1/15,NSA,Las Vegas,High,146.29
8/1/15,NSA,Las Vegas,High,146.23
9/1/15,NSA,Las Vegas,High,145.86
10/1/15,NSA,Las Vegas,High,145.32
11/1/15,NSA,Las Vegas,High,145.05
1/1/93,SA,Las Vegas,High,84.5
2/1/93,SA,Las Vegas,High,85.15
3/1/93,SA,Las Vegas,High,85.82
4/1/93,SA,Las Vegas,High,84.79
5/1/93,SA,Las Vegas,High,83.92
6/1/93,SA,Las Vegas,High,83.66
7/1/93,SA,Las Vegas,High,83.81
8/1/93,SA,Las Vegas,High,84.43
9/1/93,SA,Las Vegas,High,85.06
10/1/93,SA,Las Vegas,High,85.16
11/1/93,SA,Las Vegas,High,85.31
12/1/93,SA,Las Vegas,High,85.58
1/1/94,SA,Las Vegas,High,86.15
2/1/94,SA,Las Vegas,High,85.88
3/1/94,SA,Las Vegas,High,85.64
4/1/94,SA,Las Vegas,High,85.27
5/1/94,SA,Las Vegas,High,86.95
6/1/94,SA,Las Vegas,High,87.74
7/1/94,SA,Las Vegas,High,88.26
8/1/94,SA,Las Vegas,High,87.77
9/1/94,SA,Las Vegas,High,88.2
10/1/94,SA,Las Vegas,High,88.65
11/1/94,SA,Las Vegas,High,89.22
12/1/94,SA,Las Vegas,High,89.94
1/1/95,SA,Las Vegas,High,89.6
2/1/95,SA,Las Vegas,High,89.43
3/1/95,SA,Las Vegas,High,89.66
4/1/95,SA,Las Vegas,High,89.73
